query_id	doc_id
2847807	1673450_2
2847807	866587_0
2847807	2843594_2
2847807	1496019_1
2847807	3288199_16
2847807	1046983_15
2847807	3578681_0
2847807	497709_4
2847807	276633_10
2847807	3323179_0
2847807	3152320_20
2847807	2585846_1
2847807	1673450_4
2847807	1287667_3
2847807	821387_11
2018562	2509689_6
2018562	2018562_2
2018562	2548275_3
2018562	2018562_8
2018562	143003_0
2018562	3703662_30
2018562	3146069_12
2018562	1817847_1
2018562	1404624_3
2018562	3165940_1
2018562	2637673_2
2018562	2018562_1
2018562	3165940_2
2018562	3165940_5
2018562	2955553_2
2018562	751_6
2018562	4018891_19
2018562	3059561_5
2018562	4196886_6
2018562	975675_3
2018562	3990014_2
2018562	1855406_10
2018562	3165940_3
2018562	76436_3
2018562	1931891_13
2018562	1736988_1
2018562	1001002_9
2018562	3317208_8
2018562	33752_3
2018562	1373069_4
1035857	131584_10
1035857	1035857_15
1035857	2583102_5
1035857	217618_4
1035857	131584_1
1035857	2551845_7
1035857	1035857_9
1035857	859319_0
1035857	1035857_11
1035857	3381869_3
1035857	1035857_18
1035857	1035857_0
1035857	3560813_1
1035857	3795720_14
1035857	1272714_1
1035857	1427487_0
1035857	4030872_8
1035857	2437022_8
1035857	1035857_7
1035857	3036614_0
1035857	2722241_9
1035857	2551845_15
1035857	714612_6
1035857	2551845_10
1035857	255879_8
1035857	2522067_31
1035857	1035857_10
1035857	1408209_1
1035857	1675113_3
1035857	2534402_23
2008017	1983610_10
2008017	2198611_7
2008017	2649139_13
2008017	2008017_1
2008017	855741_0
2008017	4015240_3
2008017	4396202_1
2008017	3146069_12
2008017	1817847_1
2008017	76436_3
2008017	2008017_10
2008017	1983610_15
2008017	4015240_4
2008017	855741_9
2008017	855741_7
2008017	1404624_3
2008017	3451762_4
2008017	365592_0
2008017	3680730_10
2008017	855741_1
2008017	3452712_12
2008017	1001002_9
2008017	758816_8
2008017	3146069_5
2008017	2594000_0
2008017	857510_7
2008017	3394824_7
2008017	3282791_24
2008017	4015240_2
2008017	3381250_22
1862795	1014001_5
1862795	2265726_26
1862795	484496_1
1862795	739219_3
1862795	751_6
1862795	836743_0
1862795	1112664_2
1862795	1265955_0
1862795	2949791_3
1862795	3409233_14
1862795	1167882_5
1862795	1097986_0
1862795	2795030_0
1862795	2931609_3
1862795	2142044_3
1862795	3589229_12
1862795	2265050_13
1862795	3499881_0
1862795	3547109_9
1862795	2643507_2
1862795	2839050_1
1862795	502093_2
1862795	3171875_8
1862795	960061_9
1862795	1212803_0
1862795	2800339_2
1862795	2713263_22
1862795	2072335_15
1862795	3154825_1
1862795	2773735_5
421753	99035_15
421753	131695_9
421753	1744720_1
421753	3555026_11
421753	2560941_7
421753	3438374_14
421753	971945_0
421753	919065_1
421753	1082990_5
421753	1308055_11
421753	922849_8
421753	2923156_4
421753	885617_2
421753	199158_5
421753	421753_7
421753	1588055_4
421753	3192504_1
421753	1986592_9
421753	2627795_2
421753	2266712_3
421753	968827_6
421753	157747_4
421753	2472054_4
421753	1028133_3
421753	1673450_2
421753	421753_12
421753	866587_0
421753	2843594_2
421753	1496019_1
421753	4475354_0
1477322	1477322_0
1477322	4211335_3
1477322	2008017_10
1477322	3381250_9
1477322	394371_2
1477322	1922877_8
1477322	2146313_11
1477322	76436_3
1477322	1787414_2
1477322	2191261_3
1477322	2799913_4
1477322	2145892_14
1477322	3287239_0
1477322	143833_4
1477322	1477322_3
1477322	3282791_24
1477322	3594006_2
1477322	2517515_4
1477322	3146069_12
1477322	1817847_1
1477322	714612_3
1477322	1404624_3
1477322	3169320_1
1477322	1340574_10
1477322	2804395_3
1477322	1001002_9
1477322	3146069_5
1477322	778164_2
1477322	2443586_4
1477322	3385681_7
1607728	828575_0
1607728	1376686_1
1607728	3326879_1
1607728	2928902_2
1607728	890609_10
1607728	3335912_2
1607728	3924101_2
1607728	2538371_19
1607728	4310997_4
1607728	696864_6
1607728	696864_0
1607728	696864_2
1607728	2928902_0
1607728	1410217_6
1607728	2928902_1
1607728	1657241_1
1607728	3766985_4
1607728	2928902_4
1607728	3137439_4
1607728	1657241_0
1607728	2983464_1
1607728	787096_0
1607728	849166_1
1607728	2143814_0
1607728	1058887_3
1607728	1939925_0
1607728	760528_1
1607728	3578681_2
1607728	4452618_8
1607728	2180086_3
3971195	3523258_1
3971195	2077480_5
3971195	541095_9
3971195	3818383_3
3971195	3703662_6
3971195	3703662_4
3971195	2273795_6
3971195	4169123_11
3971195	2061424_6
3971195	3342197_6
3971195	1652050_4
3971195	2889222_6
3971195	4275012_1
3971195	3971195_19
3971195	3703662_10
3971195	3731002_1
3971195	3040519_8
3971195	3040519_6
3971195	3177854_3
3971195	2650608_4
3971195	1391529_10
3971195	3971195_17
3971195	1326778_6
3971195	3971195_9
3971195	3971195_21
3971195	1391529_1
3971195	3040519_1
3971195	1166941_1
3971195	3593337_1
3971195	1814059_0
4153592	4225209_3
4153592	1692553_7
4153592	2242228_14
4153592	2095069_13
4153592	4153592_3
4153592	2555569_3
4153592	2213996_1
4153592	4235114_1
4153592	2187852_3
4153592	4225209_6
4153592	4153592_4
4153592	3731002_2
4153592	539593_0
4153592	3677236_2
4153592	3893653_3
4153592	4153592_1
4153592	859319_0
4153592	861771_14
4153592	421753_0
4153592	2306533_9
4153592	2003161_2
4153592	4156458_4
4153592	4153592_6
4153592	2847807_9
4153592	4153592_14
4153592	2551616_8
4153592	1964316_4
4153592	3202003_1
4153592	4225209_1
4153592	754755_2
2380990	1727403_9
2380990	3298876_6
2380990	3823488_2
2380990	3858303_10
2380990	2341135_2
2380990	2473920_0
2380990	2698803_13
2380990	3763316_3
2380990	2176925_15
2380990	1208784_8
2380990	64350_2
2380990	2658009_1
2380990	494570_0
2380990	2752415_5
2380990	769650_2
2380990	3849939_4
2380990	3957422_3
2380990	2380990_12
2380990	4425931_2
2380990	1091202_9
2380990	2383153_2
2380990	3399091_0
2380990	1434104_1
2380990	2380990_10
2380990	3993391_4
2380990	472463_17
2380990	3797068_1
2380990	1018877_1
2380990	2380990_2
2380990	1595128_0
484496	2226426_2
484496	660744_0
484496	1224652_3
484496	4014661_6
484496	2277341_9
484496	1351142_6
484496	2131905_0
484496	2927771_5
484496	3898542_7
484496	2162118_9
484496	2012344_1
484496	823475_0
484496	2462566_8
484496	2182052_0
484496	3547109_9
484496	3261743_13
484496	1522326_2
484496	3883886_0
484496	3782302_0
484496	3838916_1
484496	2175420_5
484496	4269056_8
484496	2143798_0
484496	3396068_1
484496	3614733_1
484496	1586363_10
484496	1831048_16
484496	484496_5
484496	1759762_3
484496	4365565_0
1292734	1292734_15
1292734	1292734_21
1292734	2521618_0
1292734	786023_6
1292734	1461052_2
1292734	2155672_0
1292734	219025_2
1292734	420069_3
1292734	2008017_3
1292734	2509689_6
1292734	1502047_1
1292734	3313308_2
1292734	2443586_16
1292734	1292734_4
1292734	2008017_2
1292734	1292734_9
1292734	1383572_1
1292734	312215_3
1292734	248974_2
1292734	2632613_2
1292734	2929480_7
1292734	1292734_12
1292734	1292734_0
1292734	2008017_13
1292734	1292734_22
1292734	3042258_0
1292734	1047976_2
1292734	2276319_16
1292734	1244207_6
1292734	1927208_3
3389038	2427314_7
3389038	1990217_5
3389038	3826465_6
3389038	1249260_3
3389038	310696_1
3389038	3507491_4
3389038	2668672_13
3389038	3339774_3
3389038	1310315_0
3389038	439043_5
3389038	3132283_0
3389038	3231697_10
3389038	195839_21
3389038	1209329_5
3389038	3389038_3
3389038	524210_4
3389038	3389038_7
3389038	4374602_2
3389038	310696_19
3389038	3389038_0
3389038	4120781_0
3389038	2551845_8
3389038	3574691_5
3389038	2605412_2
3389038	2564912_68
3389038	3389038_9
3389038	3369088_2
3389038	3960708_9
3389038	788976_14
3389038	720074_0
474417	474417_4
474417	1567443_6
474417	2333098_2
474417	332150_1
474417	1784939_7
474417	197598_8
474417	474417_5
474417	1922877_8
474417	2146313_11
474417	3904782_1
474417	2674232_1
474417	2439990_1
474417	1992617_2
474417	3806614_3
474417	3399136_3
474417	197598_5
474417	1110438_2
474417	751_6
474417	217838_23
474417	3873627_0
474417	474417_3
474417	3311013_9
474417	3887243_13
474417	1835309_1
474417	1977915_9
474417	8831_0
474417	3025515_0
474417	552511_4
474417	1167882_5
474417	721858_4
3278654	3546843_1
3278654	1155514_6
3278654	3924818_2
3278654	1105578_7
3278654	1908663_3
3278654	1512185_2
3278654	3278654_8
3278654	3278654_14
3278654	1993777_10
3278654	1993777_2
3278654	1878820_0
3278654	3939796_1
3278654	202888_2
3278654	3278654_10
3278654	1512185_0
3278654	1512185_1
3278654	1282199_4
3278654	358562_3
3278654	2509547_4
3278654	1063812_8
3278654	2041367_4
3278654	1878820_6
3278654	334259_0
3278654	3278654_1
3278654	377179_3
3278654	1211953_0
3278654	2351592_1
3278654	3278654_5
3278654	1282199_8
3278654	1908663_9
4365565	3389038_2
4365565	1284394_0
4365565	2175420_6
4365565	3614733_1
4365565	230487_2
4365565	3451080_3
4365565	1239284_7
4365565	2175420_5
4365565	2794017_1
4365565	4365565_3
4365565	1551287_3
4365565	751_6
4365565	2182052_0
4365565	3202003_1
4365565	230487_0
4365565	1151278_0
4365565	2175420_3
4365565	978119_1
4365565	2016358_3
4365565	2796298_0
4365565	3883886_0
4365565	736374_2
4365565	3075388_3
4365565	2434940_2
4365565	1453706_13
4365565	1224652_3
4365565	2840827_4
4365565	2870192_12
4365565	3838916_1
4365565	2408424_2
354733	3944681_2
354733	1998333_0
354733	1847448_5
354733	144229_4
354733	181119_97
354733	1380654_35
354733	3194482_2
354733	696850_3
354733	347611_0
354733	2723636_2
354733	2143814_0
354733	1189138_4
354733	3806756_0
354733	4001832_4
354733	332116_0
354733	3890230_3
354733	4103061_0
354733	2446614_1
354733	3971195_3
354733	1302452_1
354733	2011102_0
354733	564570_3
354733	4018891_54
354733	225575_20
354733	1582877_11
354733	821387_4
354733	3255435_8
354733	2446614_5
354733	311770_2
354733	3826926_1
224109	1166941_1
224109	3593337_1
224109	1814059_0
224109	2855289_1
224109	3025260_1
224109	993930_4
224109	993930_6
224109	3154825_1
224109	3911772_2
224109	3264099_4
224109	1189138_4
224109	3087730_3
224109	2854662_2
224109	550353_0
224109	1351675_0
224109	1351675_1
224109	1351675_2
224109	1351675_3
224109	1888463_0
224109	641980_0
224109	641980_3
224109	4216080_1
224109	3226524_5
224109	3074426_2
224109	2143798_0
224109	1881985_0
224109	4047045_0
224109	122136_0
224109	1443498_0
224109	3801750_0
1957887	1420339_34
1957887	76436_3
1957887	4063144_0
1957887	2145892_14
1957887	3377816_12
1957887	256438_6
1957887	1756124_4
1957887	3594006_2
1957887	3146069_12
1957887	1817847_1
1957887	714612_3
1957887	1404624_3
1957887	1340574_10
1957887	499496_0
1957887	2804395_3
1957887	1001002_9
1957887	3146069_5
1957887	778164_2
1957887	3385681_7
1957887	1047976_2
1957887	3554263_5
1957887	733383_11
1957887	3282791_24
1957887	1957887_0
1957887	1282199_2
1957887	821387_14
1957887	3874326_6
1957887	2012175_4
1957887	3394824_7
1957887	2492366_8
78762	1166941_1
78762	3593337_1
78762	1814059_0
78762	2855289_1
78762	3025260_1
78762	993930_4
78762	993930_6
78762	3154825_1
78762	3911772_2
78762	3264099_4
78762	1189138_4
78762	3087730_3
78762	2854662_2
78762	550353_0
78762	1351675_0
78762	1351675_1
78762	1351675_2
78762	1351675_3
78762	1888463_0
78762	641980_0
78762	641980_3
78762	4216080_1
78762	3226524_5
78762	3074426_2
78762	2143798_0
78762	1881985_0
78762	4047045_0
78762	122136_0
78762	1443498_0
78762	3801750_0
159716	4470017_4
159716	3286112_2
159716	2636621_0
159716	955366_2
159716	2783398_14
159716	3464927_0
159716	1504554_1
159716	3901476_3
159716	2070202_0
159716	2557178_0
159716	2291272_1
159716	2783398_10
159716	616759_5
159716	4167106_1
159716	1724447_0
159716	3436005_1
159716	3675654_0
159716	686390_4
159716	714612_10
159716	63483_1
159716	4028967_4
159716	27301_3
159716	262596_7
159716	4264103_5
159716	2636621_5
159716	159716_1
159716	2783398_4
159716	2783398_7
159716	3161266_20
159716	3820104_3
2814722	3177863_1
2814722	2814722_11
2814722	1504308_6
2814722	1584209_0
2814722	604564_6
2814722	1584209_1
2814722	4246221_15
2814722	4246221_30
2814722	3435824_3
2814722	2259676_9
2814722	1504308_11
2814722	647371_2
2814722	1735271_0
2814722	767911_0
2814722	1290766_11
2814722	2814722_2
2814722	2237943_16
2814722	1156881_0
2814722	558570_13
2814722	1504308_1
2814722	1599184_2
2814722	4246221_2
2814722	2814722_7
2814722	2814722_10
2814722	225575_16
2814722	2814722_4
2814722	1340574_13
2814722	4350254_2
2814722	2012729_1
2814722	4246221_16
953489	2561964_13
953489	2561964_22
953489	2561964_12
953489	4018891_41
953489	73883_3
953489	3886596_5
953489	3017454_4
953489	2144392_3
953489	3851041_26
953489	1327337_7
953489	3601413_1
953489	1206508_12
953489	2561964_14
953489	840242_0
953489	2561964_21
953489	1170915_10
953489	3498460_4
953489	2504646_2
953489	4023919_1
953489	494309_17
953489	3802860_6
953489	3535342_3
953489	3444414_20
953489	2663149_8
953489	2795030_0
953489	2931609_3
953489	1099069_3
953489	2265050_13
953489	953489_1
953489	502093_2
2309774	2309774_9
2309774	1598547_6
2309774	842715_15
2309774	2309774_20
2309774	76436_3
2309774	2309774_19
2309774	1772053_20
2309774	327066_0
2309774	2437022_8
2309774	186835_13
2309774	2020678_8
2309774	2309774_10
2309774	1456895_1
2309774	3741453_10
2309774	2309774_21
2309774	2145892_14
2309774	4304944_5
2309774	2309774_22
2309774	1688198_8
2309774	2899560_9
2309774	2309774_11
2309774	3594006_2
2309774	2415230_0
2309774	2641742_3
2309774	3146069_12
2309774	1817847_1
2309774	714612_3
2309774	1404624_3
2309774	1340574_10
2309774	2309774_17
1152934	1152934_7
1152934	2301754_5
1152934	200712_2
1152934	3592567_1
1152934	714612_3
1152934	3890230_3
1152934	2145892_14
1152934	3721778_7
1152934	1961993_3
1152934	592364_3
1152934	1300291_5
1152934	2325953_9
1152934	1287437_2
1152934	76436_3
1152934	1152934_8
1152934	1152934_3
1152934	2987702_7
1152934	3396066_7
1152934	3480363_3
1152934	1152934_0
1152934	112512_0
1152934	3031257_2
1152934	989850_11
1152934	938564_8
1152934	394371_2
1152934	1761427_5
1152934	2014689_0
1152934	800545_5
1152934	1335409_2
1152934	587884_5
2291272	2709267_6
2291272	1328617_1
2291272	205928_13
2291272	3365134_8
2291272	2269789_6
2291272	1960194_8
2291272	2442758_0
2291272	2291272_5
2291272	2288606_8
2291272	1432209_12
2291272	2881403_5
2291272	1114110_13
2291272	1012033_3
2291272	2291272_11
2291272	2629991_7
2291272	2291272_3
2291272	463986_19
2291272	2442758_7
2291272	4011933_7
2291272	1947254_13
2291272	271354_6
2291272	3714567_9
2291272	3368975_14
2291272	1114110_5
2291272	3416619_15
2291272	3365134_11
2291272	3025260_1
2291272	3416619_3
2291272	463986_27
2291272	3988610_3
3411123	751_6
3411123	3589229_12
3411123	1662210_4
3411123	2548834_4
3411123	2706031_1
3411123	857510_7
3411123	3411123_0
3411123	376281_7
3411123	486012_0
3411123	2379988_9
3411123	3141496_7
3411123	1167882_5
3411123	217618_4
3411123	3258291_15
3411123	3499881_0
3411123	1284980_5
3411123	269079_10
3411123	3526149_7
3411123	3977959_30
3411123	3171875_8
3411123	2300405_17
3411123	4053380_7
3411123	3384528_5
3411123	1035857_14
3411123	3385998_11
3411123	2142044_4
3411123	1809234_3
3411123	1510207_3
3411123	1702151_2
3411123	714612_6
4165406	4377900_17
4165406	3481115_13
4165406	2381800_1
4165406	3640705_10
4165406	3830359_0
4165406	2351592_1
4165406	328410_6
4165406	172731_8
4165406	3851720_2
4165406	4165406_3
4165406	3464927_4
4165406	4315177_11
4165406	81870_1
4165406	254406_1
4165406	2212116_9
4165406	1662210_4
4165406	3851720_0
4165406	4344565_1
4165406	1262670_2
4165406	666238_1
4165406	150749_3
4165406	4001832_4
4165406	1212448_9
4165406	1702151_3
4165406	1676158_6
4165406	1581994_0
4165406	2787104_2
4165406	198085_5
4165406	4272061_4
4165406	4453058_1
2418598	4010133_1
2418598	884445_5
2418598	183857_9
2418598	502093_2
2418598	2552190_11
2418598	3886208_3
2418598	537603_10
2418598	1409655_12
2418598	1407276_7
2418598	2898908_10
2418598	1207074_10
2418598	2049551_4
2418598	949154_3
2418598	1944018_16
2418598	4361653_7
2418598	1397736_3
2418598	1207074_25
2418598	1068604_2
2418598	1774344_2
2418598	1207074_4
2418598	814871_6
2418598	3634394_7
2418598	68860_1
2418598	2552190_3
2418598	3496518_0
2418598	2313638_1
2418598	1170190_6
2418598	2676457_8
2418598	1112056_0
2418598	2609946_0
3496147	3496147_2
3496147	2613719_4
3496147	2270814_1
3496147	1167294_4
3496147	3993397_11
3496147	544869_1
3496147	174372_17
3496147	3381250_23
3496147	1671103_0
3496147	2636621_1
3496147	253917_1
3496147	1671103_5
3496147	2078255_3
3496147	2577358_7
3496147	2804212_4
3496147	236255_2
3496147	993930_6
3496147	397415_4
3496147	3383711_7
3496147	3678846_0
3496147	993930_4
3496147	1905664_1
3496147	3496147_14
3496147	2238147_10
3496147	1875767_1
3496147	2551845_6
3496147	1262670_2
3496147	558570_5
3496147	3741453_16
3496147	1166941_1
2452795	3986699_4
2452795	3986699_1
2452795	3838916_1
2452795	3614733_1
2452795	2177391_1
2452795	3396068_1
2452795	3747463_2
2452795	2885982_2
2452795	815820_3
2452795	337845_0
2452795	577077_2
2452795	1664423_2
2452795	2452795_3
2452795	3218378_0
2452795	3782302_0
2452795	371824_6
2452795	4348323_0
2452795	1453706_13
2452795	4417083_1
2452795	3914172_7
2452795	2764218_4
2452795	1375616_4
2452795	230487_0
2452795	4216080_1
2452795	2182052_0
2452795	2695165_0
2452795	252217_9
2452795	1758658_7
2452795	3883886_0
2452795	550353_0
225575	4001349_1
225575	90661_6
225575	332150_1
225575	1784939_7
225575	225575_3
225575	225575_22
225575	2849096_2
225575	1876648_10
225575	1922877_8
225575	2146313_11
225575	3278654_4
225575	2674232_1
225575	225575_2
225575	2413910_8
225575	3399136_3
225575	1110438_2
225575	751_6
225575	3873627_0
225575	225575_15
225575	225575_12
225575	4225209_6
225575	3124555_3
225575	225575_0
225575	225575_21
225575	225575_19
225575	225575_1
225575	2556570_2
225575	552511_4
225575	1167882_5
225575	4153592_4
456214	1742397_0
456214	3381669_7
456214	953210_2
456214	837150_0
456214	3979971_8
456214	4430566_4
456214	937097_0
456214	4430566_2
456214	3509991_1
456214	456214_2
456214	524807_1
456214	422118_2
456214	3293321_3
456214	456214_1
456214	422118_1
456214	1742397_4
456214	456214_0
456214	2543207_7
456214	4302021_2
456214	521752_2
456214	2943487_1
456214	837150_2
456214	4367654_1
456214	2543207_8
456214	785804_0
456214	540449_6
456214	4185501_8
456214	2422224_5
456214	2204405_2
456214	2310615_15
3825386	2929734_3
3825386	1831737_1
3825386	2478716_0
3825386	3782288_3
3825386	1257772_3
3825386	1669925_1
3825386	2005775_3
3825386	1862795_3
3825386	1669925_0
3825386	803541_1
3825386	1199639_7
3825386	1701129_2
3825386	1239966_4
3825386	1862795_0
3825386	895703_6
3825386	973819_1
3825386	2762948_14
3825386	2240946_1
3825386	986052_4
3825386	953489_6
3825386	3825386_1
3825386	34390_1
3825386	3645987_1
3825386	2999051_3
3825386	3457489_0
3825386	456214_2
3825386	1104015_6
3825386	2999051_4
3825386	3235026_0
3825386	728428_1
2443586	2905727_0
2443586	788265_8
2443586	1323025_0
2443586	2788204_6
2443586	3816155_11
2443586	2443586_8
2443586	113673_7
2443586	3505651_6
2443586	3467029_14
2443586	2443586_18
2443586	2302544_22
2443586	2443586_14
2443586	2443586_1
2443586	2443586_0
2443586	2443586_12
2443586	2443586_16
2443586	2443586_11
2443586	738090_4
2443586	4474156_1
2443586	2063206_0
2443586	1193878_5
2443586	3488719_6
2443586	1634822_11
2443586	2001320_13
2443586	1431284_13
2443586	2309774_12
2443586	1166941_1
2443586	3593337_1
2443586	1814059_0
2443586	2855289_1
172731	172731_6
172731	3295055_3
172731	1401312_0
172731	172731_10
172731	1835434_6
172731	1016733_2
172731	1060942_4
172731	1664423_9
172731	1955223_3
172731	66937_2
172731	2983072_1
172731	2019409_3
172731	172731_2
172731	1417539_9
172731	1262692_9
172731	1301997_6
172731	3126423_2
172731	2019409_0
172731	1429684_0
172731	3490578_5
172731	3403034_9
172731	1070025_6
172731	1174906_5
172731	1046895_5
172731	253238_8
172731	1345517_2
172731	4185501_6
172731	3075573_1
172731	4185501_7
172731	2892478_0
2783398	2402461_0
2783398	2783398_2
2783398	2402461_2
2783398	4268038_2
2783398	217110_2
2783398	2783398_11
2783398	2783398_1
2783398	108028_0
2783398	245588_2
2783398	2308189_0
2783398	2783398_8
2783398	2308189_1
2783398	3801669_0
2783398	2783398_9
2783398	2561446_0
2783398	856167_0
2783398	2783398_7
2783398	2631242_0
2783398	1868446_1
2783398	2783398_12
2783398	2783398_6
2783398	782363_2
2783398	782363_3
2783398	421489_3
2783398	782363_0
2783398	2783398_14
2783398	3088979_6
2783398	2783398_5
2783398	708993_0
2783398	2882370_0
402514	1480360_3
402514	542435_10
402514	4032472_6
402514	3759973_26
402514	2643507_14
402514	398865_15
402514	1044213_0
402514	3511361_10
402514	1058536_0
402514	312215_9
402514	1983610_10
402514	1209792_4
402514	2649026_1
402514	39478_1
402514	1783442_2
402514	3499881_8
402514	257189_1
402514	786830_0
402514	1434104_1
402514	1555805_1
402514	402514_4
402514	2994485_13
402514	2443586_6
402514	1346898_16
402514	3385681_6
402514	4210039_13
402514	1592233_0
402514	3576159_3
402514	1466730_14
402514	3499881_0
4278201	4278201_2
4278201	4278201_3
4278201	666247_2
4278201	2855289_1
4278201	1780379_4
4278201	1119420_4
4278201	4482703_2
4278201	2030852_2
4278201	3806560_1
4278201	2849228_0
4278201	4185501_2
4278201	3165940_1
4278201	2849228_1
4278201	666247_1
4278201	3806679_3
4278201	1119420_5
4278201	4278201_0
4278201	3806560_13
4278201	901169_3
4278201	751_6
4278201	2374434_10
4278201	846925_3
4278201	1862795_3
4278201	4278201_1
4278201	3806560_20
4278201	1119420_3
4278201	1119420_2
4278201	4185501_4
4278201	361418_1
4278201	2276319_16
2539741	3694941_2
2539741	2008017_3
2539741	213510_9
2539741	4053893_2
2539741	194424_9
2539741	3143818_2
2539741	429066_5
2539741	2434719_9
2539741	1960986_4
2539741	2854662_2
2539741	332278_2
2539741	1034818_6
2539741	2795030_12
2539741	16020_3
2539741	2509851_1
2539741	830273_0
2539741	158155_2
2539741	2539741_1
2539741	2643507_8
2539741	1504308_11
2539741	2539741_4
2539741	1292734_16
2539741	4148513_4
2539741	2984222_5
2539741	3870854_6
2539741	4209320_0
2539741	379928_3
2539741	76436_3
2539741	841330_5
2539741	221209_6
3778229	2092844_0
3778229	44663_11
3778229	3341098_4
3778229	3341098_5
3778229	4022146_2
3778229	2092844_1
3778229	3409290_7
3778229	3896771_5
3778229	3937630_3
3778229	3946957_0
3778229	3341098_6
3778229	4022146_7
3778229	3778229_3
3778229	1949989_1
3778229	3778229_5
3778229	206738_0
3778229	3218420_1
3778229	1949989_0
3778229	1175669_0
3778229	3778229_2
3778229	3778229_1
3778229	4465697_7
3778229	1349985_7
3778229	3652788_0
3778229	821387_23
3778229	787096_0
3778229	3025319_14
3778229	598425_4
3778229	1681233_4
3778229	1499030_5
1077370	1077370_2
1077370	1077370_3
1077370	1077370_1
1077370	2484180_2
1077370	1077370_5
1077370	3324906_5
1077370	1036545_1
1077370	1077370_6
1077370	1142188_1
1077370	2922173_1
1077370	4225209_6
1077370	3552514_5
1077370	2561934_2
1077370	3748493_0
1077370	33752_3
1077370	2296382_0
1077370	849485_9
1077370	852628_1
1077370	3853211_1
1077370	714612_10
1077370	4225209_3
1077370	4225209_1
1077370	3385681_10
1077370	3269759_5
1077370	746920_7
1077370	1196131_9
1077370	2310879_1
1077370	1077370_8
1077370	48470_5
1077370	1077370_0
1373069	1689674_8
1373069	1660104_0
1373069	2540881_3
1373069	3133147_9
1373069	2301754_5
1373069	200712_2
1373069	2272465_4
1373069	834474_13
1373069	714612_3
1373069	3133147_11
1373069	4475476_6
1373069	92934_24
1373069	1373069_2
1373069	92934_19
1373069	553069_3
1373069	2145892_14
1373069	4217618_1
1373069	4154146_1
1373069	2418572_33
1373069	3721778_7
1373069	4154146_2
1373069	1373069_0
1373069	2309774_23
1373069	3507491_17
1373069	592364_3
1373069	1300291_5
1373069	2325953_9
1373069	76436_3
1373069	3280768_9
1373069	3507491_11
1063812	2816478_6
1063812	3448778_9
1063812	3173146_0
1063812	1585785_0
1063812	1414020_3
1063812	1491496_1
1063812	960061_7
1063812	141219_1
1063812	3992388_0
1063812	1211953_0
1063812	1705084_0
1063812	3774373_18
1063812	2785579_2
1063812	960061_0
1063812	1585785_2
1063812	3034124_1
1063812	1892456_2
1063812	960061_5
1063812	1414020_2
1063812	420069_3
1063812	787948_3
1063812	3324906_5
1063812	960061_9
1063812	1301592_0
1063812	3786452_1
1063812	347611_0
1063812	1964316_5
1063812	1794143_12
1063812	2245059_0
1063812	3732971_5
2722241	946573_3
2722241	3486936_0
2722241	862369_3
2722241	3294734_8
2722241	1887717_4
2722241	790539_0
2722241	4041496_6
2722241	1260202_0
2722241	2722241_6
2722241	2722241_3
2722241	2722241_11
2722241	2984328_11
2722241	2722241_13
2722241	661584_6
2722241	788976_12
2722241	2957788_0
2722241	3202268_5
2722241	1447625_1
2722241	3097963_0
2722241	3639660_1
2722241	2722241_0
2722241	785823_4
2722241	2290758_4
2722241	2582920_12
2722241	2319596_0
2722241	2831211_2
2722241	1373764_9
2722241	659602_13
2722241	1199639_10
2722241	851124_1
746920	99035_15
746920	29421_12
746920	3555026_11
746920	491228_4
746920	491228_0
746920	2570358_2
746920	2560941_7
746920	445880_0
746920	919065_1
746920	1082990_5
746920	1287667_3
746920	2683964_0
746920	3902731_10
746920	1380560_3
746920	1308055_11
746920	922849_8
746920	2923156_4
746920	885617_2
746920	1287667_1
746920	199158_5
746920	746920_4
746920	1588055_4
746920	50083_7
746920	235551_5
746920	2627795_2
746920	4465697_7
746920	275850_15
746920	2361623_5
746920	168586_0
746920	746920_6
1977054	1346898_17
1977054	4406669_31
1977054	1977054_6
1977054	3014981_7
1977054	3202268_5
1977054	1447625_1
1977054	4406669_13
1977054	1977054_7
1977054	1346898_14
1977054	2717983_15
1977054	3519889_1
1977054	3698636_9
1977054	1592233_0
1977054	3942472_12
1977054	780504_4
1977054	3800662_2
1977054	4094295_2
1977054	2907254_1
1977054	1342540_0
1977054	2432710_0
1977054	4406669_3
1977054	402514_4
1977054	2662230_2
1977054	335819_2
1977054	1977054_4
1977054	2507442_3
1977054	1977054_0
1977054	184282_0
1977054	1110438_2
1977054	338538_8
1199639	2987702_7
1199639	1199639_6
1199639	1761427_5
1199639	2604_2
1199639	1199639_10
1199639	2815385_4
1199639	3100319_0
1199639	800545_5
1199639	900046_0
1199639	1199639_2
1199639	329108_2
1199639	632154_6
1199639	2675441_0
1199639	1335409_2
1199639	1199639_8
1199639	971336_0
1199639	896725_8
1199639	4092111_12
1199639	1106828_1
1199639	1938283_3
1199639	1287437_2
1199639	361651_5
1199639	1662621_0
1199639	587884_5
1199639	3863389_5
1199639	1199639_4
1199639	2014689_0
1199639	3736558_1
1199639	1199639_9
1199639	3721983_3
2785579	702572_0
2785579	75911_10
2785579	3538240_5
2785579	2265050_13
2785579	3087802_7
2785579	1153019_2
2785579	4354146_3
2785579	1714665_1
2785579	2265050_12
2785579	1067083_5
2785579	3614846_6
2785579	2548251_1
2785579	4417328_4
2785579	1876717_6
2785579	1706786_4
2785579	3124555_3
2785579	3186954_1
